,ID_HDC_G0,active_living,nightlife,community_space,education,food_choices,health_wellbeing,mobility,accessibility,fifteenPopAccess,fifteenPopAl,fifteenPopN,fifteenPopCS,fifteenPopE,fifteenPopFC,fifteenPopHW,fifteenPopM,lng,lat,CTR_MN_NM,UC_NM_MN,P15,AREA,UC_NM_CTR
76,119,1054.79248046875,2511.979736328125,1557.64453125,1599.197021484375,729.3395080566406,1157.9509887695312,2328.7637939453125,1607.7785012381419,418613.9828646,879715.1293805699,245331.89483786002,625728.8473068201,537916.81717067,1077043.4913798398,780706.6144310399,341688.27574315004,-101.65966193769353,21.122568770221296,Mexico,Le¢n,1510974.26,190.0,"Le¢n, Mexico"
77,120,445.50599670410156,938.5829772949219,707.2434844970703,616.1422576904297,695.3402404785156,785.1852569580078,1222.8714904785156,777.8796735491071,76271.2182265,82603.76148744,63297.623210369995,77181.24568478999,80642.16890474,73052.89363647,72375.68647842,47717.87233128,-101.18524929643601,20.132125578781885,Mexico,Uriangato,100193.8564,22.0,"Uriangato, Mexico"
78,121,742.7760009765625,2091.3280029296875,1281.8800048828125,1452.7510375976562,1011.6160278320312,2344.66796875,3639.180908203125,1884.809291294643,116071.01719241001,313431.33511082997,116110.36920841,232952.77907130998,165946.69750775,270549.08436082,103137.69034554,18191.576402600003,-101.35454125014073,20.678147889989148,Mexico,Irapuato,456252.0856,62.0,"Irapuato, Mexico"
79,122,1529.7532653808594,2678.9005126953125,2025.677978515625,1388.18603515625,1030.4307556152344,1775.2857055664062,1826.8312683105469,1903.265119280134,217338.60049416,318208.47714161,99662.70091886,185974.97689768998,336784.20440622,420365.03284870996,237877.46635955,252409.05936032,-99.84745808123911,16.869922678139854,Mexico,Acapulco,749405.7201,141.0,"Acapulco, Mexico"
80,125,1183.4719848632812,3583.7902221679688,1535.2214965820312,2732.6204833984375,924.0150146484375,1351.7512512207031,4162.049560546875,2111.9587020874023,0.0,106000.19577239,9692.55053545,72418.65477838,21089.33473179,124390.29436676999,87417.73860676,4919.021310689999,-101.19840067583358,20.56955588435967,Mexico,Salamanca,180580.7524,34.0,"Salamanca, Mexico"
81,126,972.0469970703126,2095.4249267578125,1732.7705078125,1457.2325439453125,800.4639892578125,1397.0904846191406,4482.345947265625,1808.2582310267858,271667.73587659,898006.41379463,331821.41056878003,494090.74201495,579593.6285707001,923736.0624244999,579211.22505575,90229.39227432001,-103.43254308174004,25.5508366611747,Mexico,Torreon,1038510.055,213.0,"Torreon, Mexico"
82,127,729.4539794921875,1035.5240478515625,1219.8374633789062,779.7230224609375,523.1339721679688,721.0349731445312,1767.93798828125,1063.7491367885045,95517.4228286,115490.94410978,95578.28566101001,91318.04194428999,112292.94853856,122116.73314709,115922.22662166001,39885.94334276,-101.27355579945001,20.99870500199476,Mexico,Guanajuato,127522.7108,28.0,"Guanajuato, Mexico"
83,132,947.6380004882812,1554.62548828125,1536.0910034179688,1039.5865173339844,687.3404846191406,1140.68798828125,2484.27099609375,1420.6725812639509,167447.85881243,256819.47894044,160747.17031492997,151820.17131263,231679.60692187998,322177.29903732997,215647.84738542,92771.07807342999,-100.81880442820675,20.52879584007325,Mexico,Celaya,395806.8228,65.0,"Celaya, Mexico"
84,136,1018.5940246582032,2201.60302734375,1781.0660400390625,914.1920166015624,1134.4035034179688,1253.656005859375,2492.4990234375,1563.2738473074776,72449.23381594999,102576.22296751,35505.51749731,82404.67132237999,109770.91424268001,97935.39650161,82672.56432327,29849.41188379,-99.50305052705298,17.552119552241553,Mexico,Chilpancingo,208309.4565,35.0,"Chilpancingo, Mexico"
85,139,1085.866455078125,1720.365966796875,1269.4530029296875,812.7239990234375,329.2019958496094,751.7550048828125,1811.291015625,1143.1538663591657,628235.76283416,589606.5033947101,310631.57155787,516710.16560944996,749776.32974836,860168.15347678,744060.96757228,334413.87160112,-100.41583166486453,20.599948396565637,Mexico,Quertaro,930199.9856,161.0,"Quertaro, Mexico"
86,140,745.5759887695312,1604.886962890625,883.4030151367188,905.843017578125,815.6160278320312,1154.010498046875,630.7365112304688,1048.8785008021764,2019725.66852221,2275549.61799958,1294179.90436439,2121887.62450603,2190912.39581339,2146763.8629059996,1769558.0426561798,2135755.07805142,-122.29817109247426,47.49886852249867,United States,Seattle,2678205.033,1885.0,"Seattle, United States"
87,141,448.9410095214844,1353.83203125,1151.1019897460938,670.4650268554688,727.5189819335938,882.3419799804688,,746.2981458391462,50534.36340245,53001.30814841,32807.85096659,33315.37890446,46371.73643802,44985.32664244,43898.856496320004,,-99.5287657826603,18.343931264286937,Mexico,Iguala,119243.0959,25.0,"Iguala, Mexico"
88,143,1025.02099609375,2872.0009765625,882.7160034179688,1151.4657592773438,927.6739807128906,1900.1267395019531,2964.0994873046875,1793.7964575631277,515569.88366914,1100854.44180759,240116.25103435,1359849.03409114,932630.4221842999,1232989.2903526002,573663.47281298,335308.10734924,-106.39504538869033,31.704043939138536,Mexico,Ciudad Ju rez,1762653.717,534.0,"Ciudad Ju rez, Mexico"
89,144,1018.322998046875,1346.7960205078125,1018.9152679443359,856.3045043945312,608.3590087890625,965.8194885253906,4981.049560546875,1452.932577950614,500774.29262727,720568.65092943,490183.83848310995,689711.57340054,734948.5035089,912219.8050424,737617.9128619899,67333.10785463,-100.96241137345348,22.153777360508975,Mexico,San Luis Potos¡,1083939.657,166.0,"San Luis Potos¡, Mexico"
90,146,1102.22705078125,2189.989990234375,1209.2950439453125,938.583984375,976.3740234375,1401.64599609375,1896.529052734375,1543.9717320033483,749955.55327941,983157.4614049799,465383.25170013995,900109.89525637,1076604.69740282,1049255.61472242,771643.10916879,630114.9751572199,-99.62285255372743,19.292616870403588,Mexico,Toluca,1434153.266,374.0,"Toluca, Mexico"
91,150,545.989990234375,1355.490966796875,937.780029296875,1030.6800537109375,655.5440063476562,815.1535034179688,1154.77001953125,1006.8701433454241,101155.02444339,119017.78236757,55115.53999538001,104716.06816339999,94450.68778654,116953.63992563,103936.76518046,68751.62140388999,-99.97787886613791,20.391167669865137,Mexico,San Juan del R¡o,145552.0022,31.0,"San Juan del R¡o, Mexico"
92,151,1304.1895141601562,4882.0830078125,970.8099975585938,1619.7005004882812,1520.583984375,2055.345947265625,1828.011962890625,1903.1532113211495,20287.953254570002,52481.172149360005,21398.81861861,71347.90763345,39211.6555452,37961.85283576,22992.32424473,20532.89624562,-99.4505954796943,19.17917642165459,Mexico,Capulhuac de Mirafuentes,117858.1049,31.0,"Capulhuac de Mirafuentes, Mexico"
93,153,1246.22705078125,2627.033935546875,1444.64501953125,1293.116943359375,950.14697265625,1334.4384765625,2226.5714111328125,1622.2069157191686,359333.7229788,504640.53714681993,135732.72653967,443230.11636645,475065.91513639,581984.04032543,465739.14257543,219052.81178028003,-99.20886086142728,18.893594141126393,Mexico,Cuernavaca,873604.4646,207.0,"Cuernavaca, Mexico"
94,154,820.3485107421875,1939.1207580566406,1028.8467407226562,912.1529846191406,791.4654846191406,1104.8299560546875,1841.5182495117188,1310.1868204389298,10367320.998051308,14342270.549800089,6145806.36338422,12712876.831568552,13540908.62394011,14328743.17529827,11633531.339848109,8134704.151018909,-99.10805241729032,19.45455382259237,Mexico,Mexico City,19559564.03,2114.0,"Mexico City, Mexico"
95,156,862.353515625,3798.321533203125,1605.2554931640625,1476.9922485351562,943.4587707519531,1298.3165283203125,2305.054443359375,1760.770987374442,53212.31254652,133246.88087755,22463.93730664,77033.71535319,73217.51586452,129113.01555563998,105467.34114891,45047.1314422,-98.94184719325038,18.831600949109657,Mexico,Cuautla,226233.7007,57.0,"Cuautla, Mexico"
96,159,1597.7242736816406,,887.7640075683594,1523.33203125,928.031982421875,3148.8099365234375,,1189.1229836600169,40255.8812933,29390.82733311,,50032.25676422,32701.88374482,44460.696017919996,21797.412814770003,,-99.19095918918151,19.76172655993427,Mexico,Coyotepec,102581.6907,31.0,"Coyotepec, Mexico"
97,160,388.9670104980469,1345.8250122070312,566.5385131835938,760.3727569580078,530.9162673950195,903.5769958496094,209.70574951171875,714.0370058332171,210924.69690371997,226600.41639106002,129497.95112751001,216332.94591218,201024.18056101003,211567.42163804002,179099.53525043,226888.57348439,-123.36172741411633,48.452530853519896,Canada,Victoria,227670.6631,103.0,"Victoria, Canada"
98,168,985.9670104980468,1841.489013671875,948.4235229492188,839.2420043945312,968.1229858398438,1202.6619873046875,1966.6619873046875,1299.494419642857,147228.9859222,173125.05417393998,94032.44366921,176929.52249671,194734.92618918,177589.974362,154848.98525919998,94509.65671722,-98.88570416180343,19.518591573653893,Mexico,Chiconcuac,250093.0717,72.0,"Chiconcuac, Mexico"
99,171,878.5065002441406,1953.5762634277344,1037.4214477539062,1090.4909973144531,828.4629974365234,1093.4979858398438,1430.678466796875,1356.2780620029994,185026.17972181,274353.33610020997,95139.84730452,249423.05960155,247386.56699327,272490.50803842,219594.43665365997,205011.14772394998,-116.30474099337653,43.6181326131326,United States,Boise,345842.6153,260.0,"Boise, United States"
100,175,989.0802459716797,2034.3880004882812,1653.7045288085938,903.9440002441406,869.3470153808594,1233.6477355957031,1223.7674865722656,1320.849853515625,130232.04288371,196909.87577919,60159.63172460999,124981.80757407,228608.30724204,223265.97619097,147132.72052943002,106428.82644924,-98.74291081771278,20.102524290207484,Mexico,Pachuca,362581.4001,76.0,"Pachuca, Mexico"
101,176,1717.22998046875,2343.5904541015625,955.60400390625,1412.3060302734375,1371.737060546875,1832.7540283203125,2380.916015625,1716.6259940011162,57242.748321549996,57180.87755165,40786.3622398,79824.09751386,63410.315278370006,65778.33807733,55765.39941553,35138.36742259,-98.43739402399748,19.281298743343022,Mexico,Texmelucan,138468.653,33.0,"Texmelucan, Mexico"
102,177,1285.0567321777344,2595.2760620117188,1507.9760131835938,918.4089965820312,878.4394989013672,1274.7655029296875,2635.034912109375,1677.342749459403,826434.08398691,1135030.4791164398,505583.23062768,999015.9812475899,1633761.74834365,1576478.8978718403,1263399.6448466098,524337.56625021,-98.2191448771274,19.045693477517993,Mexico,Puebla,2130628.315,428.0,"Puebla, Mexico"
103,178,1995.2490234375,2322.6939697265625,1869.83251953125,1548.37451171875,1004.8464965820312,1134.6029968261719,3715.3667602539062,2115.3643646240234,172128.52461951,213156.30363003002,161114.65366476998,214819.00174134,300234.5713345,431433.70174294995,414955.69306087,112777.80937192001,-100.97881282078374,25.424742554362304,Mexico,Saltillo,785796.7294,143.0,"Saltillo, Mexico"
104,180,1630.053955078125,3080.77587890625,1778.0450439453125,902.5449829101562,1457.5039672851562,1483.781982421875,4056.471923828125,2093.9743216378347,85060.04192258,139942.34718808,56404.779096679995,122508.11482793,190130.71561437,141517.37501318,150124.64942565002,39037.74887884001,-98.21234698288838,19.303864493508975,Mexico,Tlaxcala,278148.1215,105.0,"Tlaxcala, Mexico"
105,182,1079.0975036621094,2130.8782348632812,1129.7540283203125,964.6869812011719,811.0989990234375,1102.5800170898438,364.70399475097656,1136.6640930175781,82025.50392309,83576.64688675999,29847.073757489998,83438.09992657999,104495.65588781,98993.6693473,79021.73358692,126540.61162735999,-119.16574477179088,46.21435522110176,United States,Kennewick,126972.0431,85.0,"Kennewick, United States"
106,183,567.0180053710938,1661.1960144042969,543.927978515625,753.3955078125,694.4902648925781,1067.9807739257812,1064.0545043945312,954.2941311427526,81426.24414041,105026.72817895,38663.99588544,106956.02973026,99792.33740936001,96833.7490433,64292.18715717999,57126.26894131,-149.83291988318027,61.198210218140964,United States,Anchorage,123089.786,60.0,"Anchorage, United States"
107,185,1235.884521484375,1621.7320556640625,1325.4839477539062,700.6019897460938,1102.3990478515625,1135.2550048828125,1848.030029296875,1336.7691563197545,38713.525421169994,42269.6065692,26116.69803969,40075.193253770005,68620.75040902,45929.334187700006,49342.152639930006,23609.876019180003,-98.14074127347129,19.40957408722076,Mexico,Apizaco,103712.1627,27.0,"Apizaco, Mexico"
108,186,2068.7839965820312,2311.6920166015625,1613.1824951171875,1318.1849975585938,906.291748046875,2060.6849975585938,2681.346435546875,1982.8340192522323,46260.325402899995,40852.25619354,31667.4020389,58678.13803704,55394.38624942,88421.40696965001,51801.110597,27442.809095650002,-98.3561046344614,20.076621717588576,Mexico,Tulancingo,132195.7776,29.0,"Tulancingo, Mexico"
109,187,482.3574905395508,1251.0129699707031,690.8207397460938,665.3670043945312,585.7550048828125,919.5117492675781,250.2897491455078,731.5904903411865,1939306.5328087402,2016143.3077575301,1261257.9266213102,1827626.56000751,1943903.26745518,1885739.09406228,1648447.57608548,2030344.8637214298,-122.97932022324629,49.22942055352894,Canada,Vancouver,2015029.579,698.0,"Vancouver, Canada"
110,188,861.6079711914062,1923.1739501953125,876.906982421875,822.6079711914062,613.8359985351562,1251.907958984375,3515.616943359375,1423.0411485944476,131445.62969312002,209876.57990563,98110.16080812001,216672.84074089,223088.20859365002,265078.98944239,156976.41137482002,25033.271578289998,-101.43062162620095,26.907873076160243,Mexico,Monclova,288929.0926,71.0,"Monclova, Mexico"
111,189,742.9120178222656,415.02075958251953,337.3099899291992,305.09374237060547,140.89175033569336,425.18700408935547,1875.8690185546875,670.804223196847,110383.18360863,88670.74490718,111052.84382514001,118357.23204814,118423.63057773,118392.69407932999,116354.00111334,32405.357158879997,-99.00921527962225,21.99378183184378,Mexico,Ciudad Valles,126285.9084,33.0,"Ciudad Valles, Mexico"
112,192,707.0159912109375,1759.1400146484375,666.0780029296875,901.885009765625,892.7659912109375,1207.3299560546875,669.9819946289062,1039.2134312220983,302442.97870216,361726.43843733997,125401.16775908999,348567.14086451,314172.10021977,288395.5457739,236301.86234051,330012.1669236,-111.72059746648135,40.31532938539719,United States,Provo,308567.99,137.0,"Provo, United States"
113,193,777.6824951171875,2100.2451171875,615.6985168457031,897.6749877929688,773.43701171875,1087.4105224609375,469.3160095214844,1022.4532034737723,668075.5640798102,818899.78056496,232785.61306192,894676.67684413,764726.88673672,750811.9895075101,571997.8216495899,886512.60550245,-111.91629474242431,40.646765522521946,United States,Salt Lake City,972714.6253,529.0,"Salt Lake City, United States"
114,196,836.9767303466797,2052.011474609375,1060.8712768554688,1073.05224609375,814.1600036621094,1271.1079711914062,2667.2774658203125,1529.41820199149,249632.64900936998,521100.96532886004,185808.92408964,417399.33528259,432603.16899889,475282.89421535004,345790.32475236006,168228.99514566,-106.62500900261956,35.1272116472198,United States,Albuquerque,685933.7471,446.0,"Albuquerque, United States"
115,197,875.9600219726562,2404.787109375,1429.3364868164062,934.9569702148438,1195.1339721679688,1635.5955200195312,2812.181884765625,1738.2790069580078,107111.04036406,193198.49003401003,69095.17952867999,126859.95807428999,188728.10775773,155124.88820623,129029.86593402,54352.86814331,-97.39794879818939,18.46309716476174,Mexico,Tehuac n,271733.9736,57.0,"Tehuac n, Mexico"
116,198,1063.1914672851562,1839.3747863769531,984.3842468261719,418.07749938964844,453.1940002441406,789.8472442626953,3942.8875732421875,1327.3123569488525,259953.99924534,344362.84939394996,183428.36455534003,382800.70994464995,507745.69179231,501222.46449887997,436397.94486302,29941.65451459,-100.5949618159785,25.796618197218212,Mexico,Garc¡a,252718.7554,18.0,"Garc¡a, Mexico"
117,199,436.06700134277344,1236.18701171875,774.0697479248047,651.4572448730469,674.6319885253906,1110.3665161132812,282.26451110839844,772.7677131380353,95894.42504908,101010.84539198999,54590.51808180001,90204.05593463,99067.05148667001,88113.80966198,62813.34117812,101121.41519105999,-122.69074916219536,49.109909221880876,Canada,Langley,100129.9703,41.0,"Langley, Canada"
